"vehicle_year_name","vehicle_style","site_rating","vehicle_price","vehicle_mileage","vehicle_location","vehicle_ext_color","vehicle_int_color","vehicle_accident_count","vehicle_title_type","vehicle_mpg","vehicle_transmission","vehicle_fuel_type","vehicle_options_level","vehicle_engine","vehicle_drive_type","vehicle_usage_type"
"2018 Ford Fiesta","ST Hatch","Fair Price","$18,990","25,134","Oklahoma City, OK","Gray","Charcoal Black","0 reported accidents","Clean","26 cty / 33 hwy","Manual","Gas",NA,"1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 Volkswagen Golf GTI","SE 4-door DSG","Great Price","$17,991","58,844","McKinney, TX","Night Blue Metallic","Titan Black","0 reported accidents","Clean","25 cty / 33 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2013 Volkswagen Golf","TDI 2-door DSG","Great Price","$11,495","64,439","Bentonville, AR","White","Unknown","0 reported accidents","Clean","30 cty / 42 hwy","Automatic","Diesel","Standard","2.0L Inline-4 Diesel Turbocharged","FWD","Personal or Rental Use"
"2019 Kia Soul","+ Automatic","Fair Price","$14,487","37,182","Tulsa, OK","Inferno Red","Black","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Toyota Prius Prime","Advanced","Great Price","$26,858","12,101","Plano, TX","Super White","Black","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In",NA,"1.8L Inline-4 Plug-In","FWD","Personal or Rental Use"
"2017 Chevrolet Bolt EV","Premier","Great Price","$16,490","49,916","Denton, TX","Cajun Red Tintcoat","Light Ash Gray/Ceramic White","0 reported accidents","Clean","128 cty / 110 hwy","Automatic","Electric","Standard","L - Electric","FWD","Personal or Rental Use"
"2016 Honda Fit","EX CVT","Excellent Price","$10,995","99,030","Fort Worth, TX","Alabaster Silver Metallic","Black","0 reported accidents","Clean","32 cty / 38 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Nissan Versa","Note SV CVT","Great Price","$11,446","37,207","Garland, TX","Brilliant Silver Metallic","Charcoal","0 reported accidents","Clean","31 cty / 39 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Toyota Prius","Two","Great Price","$18,287","22,974","Dallas, TX","Magnetic Gray Metallic","Black","0 reported accidents","Clean","54 cty / 50 hwy","Automatic","Hybrid",NA,"1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2018 FIAT 500","Lounge Hatchback","Great Price","$11,888","4,641","Dallas, TX","Bianco White Ice","Nero (Black)","Frame Damaged","Clean","28 cty / 33 hwy","Automatic","Gas","Standard","1.4L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2019 Honda Civic","Sport Hatchback CVT","Great Price","$21,798","7,346","Wichita, KS","Sonic Gray Pearl","Unknown","1 reported accidents","Clean","30 cty / 36 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2015 Honda Fit","EX Manual","Great Price","$11,490","64,065","Plano, TX","Aegean Blue Metallic","Unknown","0 reported accidents","Clean","29 cty / 37 hwy","Manual","Gas","Standard","1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2015 Toyota Prius","Two","Great Price","$13,987","51,988","Rockwall, TX","Unknown","Misty Gray","0 reported accidents","Clean","51 cty / 48 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2016 Mazda Mazda3","i Touring 5-Door Automatic","Great Price","$10,699","111,430","Dallas, TX","Meteor Gray Mica","Black","0 reported accidents","Clean","30 cty / 40 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2012 Toyota Prius c","Two","Great Price","$8,499","85,823","Plano, TX","Super White","Light Blue Gray/Black","0 reported accidents","Clean","53 cty / 46 hwy","Automatic","Hybrid","Standard","1.5L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2012 Lexus CT","CT 200h Premium","Great Price","$10,975","81,480","Keller, TX","Matador Red Mica","Black","0 reported accidents","Clean","43 cty / 40 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Fleet or Mixed Use"
"2018 Mazda Mazda3","Touring 5-Door Automatic","Fair Price","$17,990","32,888","Oklahoma City, OK","Machine Gray Metallic","Black","0 reported accidents","Clean","27 cty / 36 hwy","Automatic","Gas","Fully Loaded","2.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Subaru Impreza","2.0i Sport 5-door CVT","Great Price","$18,900","32,606","Tulsa, OK","Crystal White Pearl","Black","0 reported accidents","Clean","27 cty / 35 hwy","Automatic","Gas","Fully Loaded","2.0L Flat-4 Gas","AWD","Personal or Rental Use"
"2018 Kia Stinger","Premium AWD","Great Price","$27,500","21,918","Carrollton, TX","Micro Blue","Black","0 reported accidents","Clean","21 cty / 29 hwy","Automatic","Gas","Fully Loaded","2.0L Inline-4 Gas Turbocharged","AWD","Personal or Rental Use"
"2016 Ford C-Max","Hybrid SEL","Fair Price","$14,990","56,917","Oklahoma City, OK","Ingot Silver","Medium Light Stone","0 reported accidents","Clean","42 cty / 36 hwy","Automatic","Hybrid","Well Equipped","2.0L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2016 Hyundai Veloster","Base Automatic","Fair Price","$14,990","25,956","Oklahoma City, OK","Boston Red","Black","0 reported accidents","Clean","28 cty / 36 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2018 Volkswagen Golf","SE FWD Manual","Fair Price","$19,270","10,319","Yukon, OK","Silk Blue Metallic","Titan Black","0 reported accidents","Clean","25 cty / 34 hwy","Manual","Gas",NA,"1.8L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2014 Lexus CT","CT 200h","Fair Price","$14,995","77,377","Carrollton, TX","Nebula Gray Pearl","Parchment","0 reported accidents","Clean","43 cty / 40 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Fleet or Mixed Use"
"2017 Kia Soul","Base Automatic","Great Price","$12,797","42,082","Ft. Worth, TX","Shadow Black","Black","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2014 Hyundai Veloster","Turbo with Black Interior Automatic","Great Price","$10,000","101,940","Dallas, TX","Boston Red Metallic","Black","0 reported accidents","Clean","24 cty / 31 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 FIAT 500","Abarth Hatch","Great Price","$9,777","78,837","Corinth, TX","Nero Puro (Straight Black)","Black","0 reported accidents","Clean","28 cty / 34 hwy","Automatic","Gas","Minimal Options","1.4L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 MINI Hardtop","Hardtop 4-Door","Fair Price","$19,990","19,113","Oklahoma City, OK","British Racing Green Metallic","Carbon Black","0 reported accidents","Clean","28 cty / 37 hwy","Automatic","Gas","Standard","1.5L Inline-3 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 Honda Fit","EX CVT","Fair Price","$17,990","4,179","Oklahoma City, OK","White Orchid Pearl","Black","0 reported accidents","Clean","31 cty / 36 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Honda Civic","EX Hatchback CVT","Fair Price","$20,724","15,405","Abilene, TX","Lunar Silver Metallic","Black","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2019 Kia Stinger","GT RWD","Great Price","$29,998","28,024","Rockwall, TX","Snow White Pearl","Black","0 reported accidents","Clean","17 cty / 25 hwy","Automatic","Gas","Fully Loaded","3.3L V-6 Gas Turbocharged","RWD","Personal or Rental Use"
"2013 MINI Hardtop","S Hardtop 2-Door","Great Price","$10,968","76,193","Frisco, TX","Chili Red","Carbon Black","1 reported accidents","Clean","26 cty / 35 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 BMW i3","60 Ah with Range Extender","Great Price","$16,918","20,015","Lewisville, TX","Fluid Black W/Highlight Bmw I Blue","Cloth","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In","Standard","0.6L Inline-2 Plug-In","RWD","Personal or Rental Use"
"2018 Chevrolet Spark","LS Automatic","Great Price","$9,899","32,774","Dallas, TX","Nightfall Gray","Jet Black","0 reported accidents","Clean","30 cty / 38 hwy","Automatic","Gas","Minimal Options","1.4L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2014 Nissan Versa","Note 1.6 S Plus CVT","Fair Price","$5,994","120,094","Tulsa, OK","Red Brick Metallic","Charcoal","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas","Well Equipped","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2015 Lexus CT","CT 200h","Great Price","$19,226","35,336","Dallas, TX","Nebula Gray Pearl","Black","0 reported accidents","Clean","43 cty / 40 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2012 Hyundai Veloster","Base with Gray Interior Automatic","Excellent Price","$7,991","88,623","McKinney, TX","Ironman Silver Metallic","Gray","0 reported accidents","Clean","27 cty / 35 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 Kia Soul","+ Automatic","Great Price","$11,994","48,452","Dallas, TX","Bright Silver","Black","0 reported accidents","Clean","24 cty / 31 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Toyota Prius","LE FWD","Fair Price","$19,950","28,071","Oklahoma City, OK","Magnetic Gray Metallic","Black","1 reported accidents","Clean","54 cty / 50 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2014 Audi A7","Prestige Sportback 3.0S quattro","Great Price","$26,798","55,208","Dallas, TX","Ice Silver Metallic","Black","0 reported accidents","Clean","18 cty / 28 hwy","Automatic","Gas","Standard","3.0L V-6 Gas Supercharged","AWD","Personal or Rental Use"
"2017 Ford C-Max","Energi SE","Fair Price","$12,920","32,717","Yukon, OK","Magnetic Metallic","Charcoal Black","0 reported accidents","Clean","104 cty / 87 hwy","Automatic","Plug-In","Well Equipped","2.0L Inline-4 Plug-In","FWD","Personal or Rental Use"
"2018 Honda Fit","LX CVT","Great Price","$14,475","31,841","Dallas, TX","Milano Red","Black","0 reported accidents","Clean","33 cty / 40 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Chevrolet Bolt EV","Premier","Great Price","$16,833","41,140","Garland, TX","Silver Ice Metallic","Dark Galvanized Gray","0 reported accidents","Clean","128 cty / 110 hwy","Automatic","Electric","Standard","L - Electric","FWD","Personal or Rental Use"
"2019 Chevrolet Spark","LT with 1LT CVT","Fair Price","$12,440","14,527","Yukon, OK","Passion Fruit","Jet Black/Dark Anderson Silver Metallic","0 reported accidents","Clean","30 cty / 38 hwy","Automatic","Gas","Minimal Options","1.4L Inline-4 Gas","FWD","Personal or Rental Use"
"2012 Volkswagen Beetle","2.5 Auto (PZEV)","Fair Price","$9,488","52,873","Oklahoma City, OK","Gray","Black","0 reported accidents","Clean","22 cty / 29 hwy","Automatic","Gas","Standard","2.5L Inline-5 Gas","FWD","Personal or Rental Use"
"2017 Hyundai Veloster","Base DCT","Great Price","$11,988","69,899","Burleson, TX","Ultra Black Pearl","Black","0 reported accidents","Clean","28 cty / 35 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Kia Soul","+ Automatic","Great Price","$13,499","29,738","Lewisville, TX","Bright Silver","Black","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2016 Ford Fiesta","S Hatchback","Fair Price","$8,794","50,279","Oklahoma City, OK","Oxford White","Charcoal Black","0 reported accidents","Clean","28 cty / 36 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Chevrolet Spark","LS Automatic","Great Price","$8,395","75,151","Bentonville, AR","Summit White","Jet Black","0 reported accidents","Clean","30 cty / 39 hwy","Automatic","Gas","Minimal Options","1.4L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Honda Civic","EX Hatchback CVT","Fair Price","$21,990","21,148","Oklahoma City, OK","Rallye Red","Black","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 Lexus CT","CT 200h","Fair Price","$16,900","42,198","Dallas, TX","Silver Lining Metallic  W/Black Roof","Black","0 reported accidents","Clean","43 cty / 40 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2018 Hyundai Elantra","GT Sport Hatchback Automatic","Fair Price","$19,488","9,384","Wichita Falls, TX","Scarlet Red Pearl","Black","0 reported accidents","Clean","26 cty / 32 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2014 Hyundai Veloster","Turbo with Black Interior Automatic","Excellent Price","$9,991","94,728","Greenville, TX","Elite White Pearl","Black","2 reported accidents","Clean","24 cty / 31 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 Toyota Prius","Three","Fair Price","$22,410","9,597","Yukon, OK","Magnetic Gray Metallic","Black","0 reported accidents","Clean","54 cty / 50 hwy","Automatic","Hybrid",NA,"1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2017 Mercedes-Benz B-Class","B 250e","Great Price","$15,400","31,221","Plano, TX","Lunar Blue Metallic","Crystal Grey","0 reported accidents","Clean","85 cty / 82 hwy","Automatic","Electric",NA,"L - Electric","FWD","Personal or Rental Use"
"2017 Mazda Mazda3","Touring 2.5 5-Door Automatic","Great Price","$15,300","57,304","Irving, TX","Jet Black Mica","Black","0 reported accidents","Clean","26 cty / 35 hwy","Automatic","Gas","Minimal Options","2.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Kia Soul","Base Automatic","Excellent Price","$9,860","80,061","Arlington, TX","Titanium Gray","Gray 2-Tone","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Well Equipped","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2015 Kia Soul","+ Automatic","Fair Price","$13,990","27,148","Oklahoma City, OK","Alien Ii","Black","0 reported accidents","Clean","23 cty / 31 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Subaru Impreza","2.0i 5-door CVT","Great Price","$14,888","32,625","Dallas, TX","Carbide Gray Metallic","Black","0 reported accidents","Clean","28 cty / 37 hwy","Automatic","Gas","Fully Loaded","2.0L Flat-4 Gas","AWD","Fleet or Mixed Use"
"2016 Kia Soul","+ Automatic","Great Price","$10,975","103,478","Broken Arrow, OK","Shadow Black","Black","0 reported accidents","Clean","24 cty / 31 hwy","Automatic","Gas","Fully Loaded","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Audi A3","e-tron Premium Sportback 1.4 TFSI FWD","Fair Price","$22,870","25,290","Yukon, OK","Nano Gray Metallic","Rock Gray","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In","Standard","1.4L Inline-4 Plug-In Turbocharged","FWD","Personal or Rental Use"
"2019 Hyundai Elantra","GT N Line Hatchback Automatic","Great Price","$20,862","16,475","Greenville, TX","Summit Gray","Black W/Red","0 reported accidents","Clean","25 cty / 32 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2014 Mazda Mazda3","i Grand Touring 5-Door Automatic","Fair Price","$15,990","34,680","Oklahoma City, OK","Blue Reflex Mica","Black","0 reported accidents","Clean","30 cty / 40 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Honda Civic","EX Hatchback CVT","Fair Price","$17,700","71,247","Tulsa, OK","Lunar Silver Metallic","Black","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2019 Toyota Prius","L Eco FWD","Fair Price","$19,000","26,275","Yukon, OK","White","Black","0 reported accidents","Clean","58 cty / 53 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2017 Ford C-Max","Hybrid SE","Fair Price","$13,590","60,697","Oklahoma City, OK","Oxford White","Lt. Gray","0 reported accidents","Clean","42 cty / 38 hwy","Automatic","Hybrid","Standard","2.0L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2017 Honda Civic","LX Hatchback CVT","Fair Price","$18,487","32,914","Oklahoma City, OK","Lunar Silver Metallic","Black","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2019 Honda Civic","Sport Hatchback CVT","Great Price","$20,595","26,686","Ft. Worth, TX","White Orchid Pearl","Black","0 reported accidents","Clean","30 cty / 36 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2019 Kia Soul","+ Automatic","Great Price","$15,785","28,739","Fort Smith, AR","Clear White","Black","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2011 Volkswagen Golf","2-door Auto (PZEV)","Great Price","$7,296","88,867","Plano, TX","Candy White","Titan Black","0 reported accidents","Clean","24 cty / 31 hwy","Automatic","Gas","Standard","2.5L Inline-5 Gas","FWD","Personal or Rental Use"
"2019 Toyota Prius Prime","Plus","Fair Price","$27,830","6,634","Yukon, OK","Magnetic Gray Metallic","Black","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In",NA,"1.8L Inline-4 Plug-In","FWD","Personal or Rental Use"
"2017 Hyundai Ioniq","Hybrid Limited","Excellent Price","$18,989","39,471","Wichita, KS","Ceramic White","Charcoal Black","0 reported accidents","Clean","55 cty / 54 hwy","Automatic","Hybrid","Minimal Options","1.6L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2017 BMW 4 Series","430i Gran Coupe RWD (SULEV)","Great Price","$25,790","37,246","Plano, TX","Melbourne Red Metallic","Black","0 reported accidents","Clean","23 cty / 34 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","RWD","Personal or Rental Use"
"2016 Volkswagen e-Golf","SE","Fair Price","$12,450","37,747","Yukon, OK","Pure White","Black","0 reported accidents","Clean","126 cty / 105 hwy","Automatic","Electric","Well Equipped","L - Electric","FWD","Personal or Rental Use"
