vehicle_year_name,vehicle_style,site_rating,vehicle_price,vehicle_mileage,vehicle_location,vehicle_ext_color,vehicle_int_color,vehicle_accident_count,vehicle_title_type,vehicle_mpg,vehicle_transmission,vehicle_fuel_type,vehicle_options_level,vehicle_engine,vehicle_drive_type,vehicle_usage_type
2015 Volkswagen Passat,1.8T Limited Edition Auto (PZEV),Fair Price,"$11,899 ","70,105","Dallas, TX",Black Uni,Cornsilk Beige,0 reported accidents,Clean,24 cty / 36 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Nissan Maxima,3.5 SR,Fair Price,"$22,900 ","53,961","DeSoto, TX",Super Black,Charcoal,1 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Well Equipped,3.5L V-6 Gas,FWD,Personal or Rental Use
2019 Cadillac XTS,Luxury FWD,Fair Price,"$24,989 ","27,255","Grand Prairie, TX",Stone Gray Metallic,Jet Black,0 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Well Equipped,3.6L V-6 Gas,FWD,Personal or Rental Use
2013 Toyota Avalon,XLE Premium,Fair Price,"$12,900 ","91,869","Arlington, TX",Nautical Blue Metallic,Tan,0 reported accidents,Clean,21 cty / 31 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2019 Nissan Sentra,SV CVT,Fair Price,"$15,495 ","6,667","Frisco, TX",Brilliant Silver,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Well Equipped,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2017 Hyundai Elantra,SE 2.0L Sedan Automatic (Ulsan),Fair Price,"$16,498 ","18,406","Wichita, KS",Galactic Gray,Gray,1 reported accidents,Clean,29 cty / 38 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2019 Honda Civic,Touring Sedan CVT,High Price,"$26,130 ","2,309","Yukon, OK",Rallye Red,Black,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2014 Honda Accord,EX-L Sedan I4 CVT,High Price,"$16,995 ","57,321","Bartlesville, OK",Modern Steel Metallic,Gray,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2016 Volkswagen Jetta,1.4T S Auto,High Price,"$11,590 ","94,429","Oklahoma City, OK",White,Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Toyota Camry,L Automatic,High Price,"$20,799 ","31,451","Sherman, TX",Galactic Aqua Mica,Ash,0 reported accidents,Clean,29 cty / 41 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Chrysler 300,Limited RWD,Fair Price,"$20,995 ","36,612","Irving, TX",Granite Crystal Metallic Clearcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,RWD,Personal or Rental Use
2016 Toyota Camry,XLE I4 Automatic,Fair Price,"$15,209 ","79,143","Denton, TX",Predawn Gray Mica,Black,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2018 Honda Civic,LX Sedan CVT,High Price,"$17,499 ","40,597","Tulsa, OK",Cosmic Blue Metallic,Gray,0 reported accidents,Clean,31 cty / 40 hwy,Automatic,Gas,NA,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2019 Kia Rio,S Sedan,High Price,"$13,571 ","21,341","Owasso, OK",Silky Silver,Black,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Minimal Options,1.6L Inline-4 Gas,FWD,Personal or Rental Use
2017 Honda Accord,Sport with Honda Sensing Sedan CVT,High Price,"$19,731 ","37,800","Plano, TX",White Orchid Pearl,Black,0 reported accidents,Clean,26 cty / 34 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2009 BMW 7 Series,750Li,High Price,"$18,900 ","35,240","Plano, TX",Cashmere Silver Metallic,Oyster,0 reported accidents,Lemon,14 cty / 21 hwy,Automatic,Gas,Standard,4.4L V-8 Gas Turbocharged,RWD,Personal or Rental Use
2018 Honda Accord,EX-L 1.5T CVT,High Price,"$25,934 ","18,989","McKinney, TX",Modern Steel Metallic,Black,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Nissan Altima,SL FWD,Fair Price,"$20,786 ","36,341","Bedford, TX",Super Black,Charcoal,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2017 Hyundai Sonata,Sport 2.4L,Fair Price,"$19,206 ","16,016","Wichita, KS",Dark Truffle,Beige,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2016 Honda Civic,LX Sedan CVT,Fair Price,"$14,300 ","72,663","Fort Worth, TX",Taffeta White,Ivory,0 reported accidents,Clean,31 cty / 41 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2012 Hyundai Elantra,Limited Sedan Automatic (Ulsan Plant) (PZEV),High Price,"$11,990 ","75,108","Oklahoma City, OK",Radiant Silver Metallic,Gray,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Fully Loaded,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Corolla,L CVT,High Price,"$18,422 ","35,596","Joplin, MO",Classic Silver Metallic,Steel Gray,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Chevrolet Malibu,LT with 1LT,Fair Price,"$13,995 ","89,695","Wichita, KS",Silver Ice Metallic,Dark Atmosphere/Medium Ash Gray,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Well Equipped,1.5L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2015 Ford Taurus,Limited FWD,Fair Price,"$10,959 ","111,488","Grapevine, TX",Ingot Silver Metallic,Charcoal Black,0 reported accidents,Clean,19 cty / 29 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Fleet or Mixed Use
2018 Lincoln MKZ,Hybrid Select FWD,High Price,"$26,590 ","13,778","Oklahoma City, OK",White Platinum Metallic Tri-Coat,Brown,0 reported accidents,Clean,41 cty / 38 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2019 INFINITI Q50,3.0t LUXE RWD,Fair Price,"$27,000 ","32,554","Grapevine, TX",Majestic White,Graphite,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Standard,3.0L V-6 Gas Turbocharged,RWD,Personal or Rental Use
2017 Volkswagen Jetta,1.4T S Auto,Fair Price,"$12,966 ","34,178","Garland, TX",Platinum Gray Metallic,Titan Blk/Palladium Gray,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Fully Loaded,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2015 Hyundai Sonata,Limited 2.0T with Gray Accents,Fair Price,"$14,881 ","64,941","Euless, TX",Phantom Black,Black,0 reported accidents,Clean,21 cty / 31 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2016 Buick LaCrosse,Leather FWD,High Price,"$17,670 ","42,775","Yukon, OK",Quicksilver Metallic,Ebony,0 reported accidents,Clean,18 cty / 28 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,FWD,Personal or Rental Use
2019 Nissan Sentra,S CVT,Fair Price,"$12,796 ","42,071","Dallas, TX",Gun Metallic,Charcoal,1 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2012 Buick LaCrosse,Premium 1 FWD,Fair Price,"$11,551 ","68,035","Amarillo, TX",White Diamond Tricoat,Titanium,0 reported accidents,Clean,25 cty / 36 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,FWD,Personal or Rental Use
2017 Mazda Mazda3,Grand Touring 4-Door Automatic,Fair Price,"$16,169 ","27,893","Grand Prairie, TX",Machine Gray Metallic,Black,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Well Equipped,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Chevrolet Malibu,N/A,NA,"$13,400 ","90,515","Pryor, OK",Summit White,Jet Black,0 reported accidents,Clean,N/A cty / N/A hwy,N/A,N/A,NA,L - ,FWD,Fleet or Mixed Use
2012 Audi A7,Prestige Sportback 3.0S quattro,High Price,"$19,525 ","84,258","Carrollton, TX",Daytona Gray Pearl Effect,Black,0 reported accidents,Lemon,18 cty / 28 hwy,Automatic,Gas,Standard,3.0L V-6 Gas Supercharged,AWD,Fleet or Mixed Use
2017 Hyundai Elantra,Value Edition 2.0L Sedan Automatic,Fair Price,"$13,589 ","31,919","Grand Prairie, TX",Shale Gray Metallic,Black,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas,FWD,Fleet or Mixed Use
2018 Honda Civic,LX Sedan CVT,Fair Price,"$17,476 ","27,093","Frisco, TX",Aegean Blue Metallic,Black,0 reported accidents,Clean,31 cty / 40 hwy,Automatic,Gas,NA,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2017 Cadillac XTS,Luxury FWD,Fair Price,"$21,900 ","45,760","Dallas, TX",Black Raven,Jet Black,0 reported accidents,Clean,18 cty / 28 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,FWD,Personal or Rental Use
2017 Audi A6,Premium 2.0 TFSI FWD,Fair Price,"$27,990 ","26,641","Plano, TX",Tornado Gray Metallic,Black,0 reported accidents,Clean,24 cty / 34 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Hyundai Elantra,Limited 2.0L Sedan Automatic (PZEV),Fair Price,"$17,998 ","15,359","Wichita, KS",Lakeside Blue,Gray,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas,FWD,Fleet or Mixed Use
2012 Hyundai Sonata,Limited with Wine Interior 2.4L Automatic (PZEV),High Price,"$12,990 ","87,393","Oklahoma City, OK",Midnight Black,Black,0 reported accidents,Clean,24 cty / 35 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2019 Nissan Sentra,SR CVT,Fair Price,"$15,985 ","3,688","Richardson, TX",Gun Metallic,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Fully Loaded,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2018 Hyundai Elantra,Value Edition 2.0L Sedan Automatic,Fair Price,"$14,988 ","43,161","Norman, OK",Quartz White Pearl,Beige,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Fleet or Mixed Use
2014 Chevrolet Impala,LTZ with 2LZ,Fair Price,"$19,495 ","32,858","Burleson, TX",Silver Ice Metallic,Jet Black,0 reported accidents,Clean,19 cty / 29 hwy,Automatic,Gas,Well Equipped,3.6L V-6 Gas,FWD,Personal or Rental Use
2019 Honda Insight,EX,High Price,"$22,370 ","10,119","Yukon, OK",White Orchid Pearl,White,0 reported accidents,Clean,55 cty / 49 hwy,Automatic,Hybrid,Standard,1.5L Inline-4 Hybrid,FWD,Personal or Rental Use
2015 Dodge Dart,SE,Fair Price,"$9,995 ","66,711","Tulsa, OK",Bright White Clearcoat,Black,0 reported accidents,Clean,25 cty / 36 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas,FWD,Fleet or Mixed Use
2014 Lexus GS,GS 350 RWD,High Price,"$26,900 ","42,199","Plano, TX",Ultra White,Flaxen,0 reported accidents,Clean,19 cty / 29 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,RWD,Personal or Rental Use
2017 Ford Taurus,SHO AWD,Fair Price,"$29,995 ","18,554","Tulsa, OK",Shadow Black,Charcoal Black,0 reported accidents,Clean,16 cty / 24 hwy,Automatic,Gas,Well Equipped,3.5L V-6 Gas Turbocharged,AWD,Personal or Rental Use
2019 Chevrolet Malibu,LT with 1LT,Fair Price,"$20,910 ","30,871","Amarillo, TX",Silver Ice Metallic,Jet Black,0 reported accidents,Clean,29 cty / 36 hwy,Automatic,Gas,Fully Loaded,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 INFINITI Q50,3.0t LUXE RWD,Fair Price,"$28,193 ","21,129","Dallas, TX",Midnight Black,Graphite,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Minimal Options,3.0L V-6 Gas Turbocharged,RWD,Personal or Rental Use
2015 Subaru WRX,Limited Manual,High Price,"$24,590 ","46,007","Oklahoma City, OK",Dark Gray Metallic,Carbon Black,0 reported accidents,Clean,21 cty / 28 hwy,Manual,Gas,Standard,2.0L Flat-4 Gas Turbocharged,AWD,Fleet or Mixed Use
2019 Chrysler 300,S RWD,High Price,"$25,451 ","31,913","Owasso, OK",Velvet Red Pearlcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,RWD,Personal or Rental Use
2012 Toyota Camry,XLE I4 Automatic,High Price,"$13,990 ","94,694","Oklahoma City, OK",White,Beige,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2009 Chevrolet Impala,3.9 LT,High Price,"$8,896 ","149,385","Oklahoma City, OK",Red Jewel Tintcoat,Cream,0 reported accidents,Clean,17 cty / 27 hwy,Automatic,Gas,Standard,3.9L V-6 Gas,FWD,Personal or Rental Use
2019 Dodge Charger,SXT RWD,High Price,"$25,725 ","29,567","Dallas, TX",Go Mango,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,RWD,Personal or Rental Use
2017 Ford Fusion,S FWD,Fair Price,"$13,600 ","61,936","Fort Worth, TX",Shadow Black,Ebony,0 reported accidents,Clean,21 cty / 32 hwy,Automatic,Gas,Fully Loaded,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2018 Nissan Altima,2.5 SR,High Price,"$17,991 ","42,295","Waxahachie, TX",Super Black,Sport Interior,0 reported accidents,Clean,26 cty / 37 hwy,Automatic,Gas,Minimal Options,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2013 Dodge Avenger,N/A,NA,"$7,998 ","102,911","Wichita, KS",Black Clearcoat,Black Interior,0 reported accidents,Clean,N/A cty / N/A hwy,N/A,N/A,NA,L - ,FWD,Personal or Rental Use
2019 Honda Civic,EX Sedan CVT,Fair Price,"$20,911 ","31,590","Irving, TX",Modern Steel Metallic,Gray,0 reported accidents,Clean,32 cty / 42 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Subaru Impreza,2.0i 4-door CVT,High Price,"$16,480 ","19,026","Yukon, OK",Ice Silver Metallic,Black,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Minimal Options,2.0L Flat-4 Gas,AWD,Fleet or Mixed Use
2018 Chevrolet Malibu,LT with 1LT,Fair Price,"$22,401 ",51,"Desoto, TX",Iridescent Pearl Tricoat,Jet Black,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Fully Loaded,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Nissan Versa,SV Sedan CVT,High Price,"$12,787 ","40,784","Andover, KS",Fresh Powder,Charcoal,0 reported accidents,Clean,31 cty / 39 hwy,Automatic,Gas,Standard,1.6L Inline-4 Gas,FWD,Personal or Rental Use
2019 Nissan Maxima,S 3.5L,Fair Price,"$26,998 ","19,547","Bentonville, AR",Brilliant Silver Metallic,Charcoal,0 reported accidents,Clean,20 cty / 30 hwy,Automatic,Gas,Minimal Options,3.5L V-6 Gas,FWD,Personal or Rental Use
2018 Honda Accord,Touring 2.0T Automatic,Fair Price,"$27,488 ","32,067","Arlington, TX",Radiant Red Metallic,Black,0 reported accidents,Clean,22 cty / 32 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Toyota Camry,L Automatic,High Price,"$22,998 ","19,390","Joplin, MO",Midnight Black Metallic,Ash,0 reported accidents,Clean,29 cty / 41 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Corolla,LE CVT,High Price,"$19,750 ","18,214","Enid, OK",Super White,Black,1 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2018 Acura TLX,3.5L FWD with Technology Package,Fair Price,"$25,469 ","61,050","McKinney, TX",Bellanova White Pearl,Unknown,1 reported accidents,Clean,20 cty / 32 hwy,Automatic,Gas,NA,3.5L V-6 Gas,FWD,Personal or Rental Use
2017 Lexus ES,ES 350,High Price,"$28,292 ","38,371","Prosper, TX",Eminent White Pearl,Stratus Gray W/Linear,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2018 Nissan Sentra,S CVT,Fair Price,"$12,952 ","40,445","Owasso, OK",Gun Metallic,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Nissan Sentra,S CVT,High Price,"$14,997 ","17,502","Irving, TX",Super Black,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Well Equipped,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Ford Fusion,Energi Titanium FWD,Fair Price,"$21,589 ","15,144","Tulsa, OK",White Platinum Metallic Tri-Coat,Ebony,0 reported accidents,Clean,N/A cty / N/A hwy,Automatic,Plug-In,Fully Loaded,2.0L Inline-4 Plug-In,FWD,Personal or Rental Use
2019 Dodge Charger,SXT RWD,Fair Price,"$25,595 ","6,450","Plano, TX",Torred Clearcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,RWD,Personal or Rental Use
2012 Honda Civic,LX Sedan Automatic,High Price,"$10,998 ","65,761","McKinney, TX",Urban Titanium Metallic,Beige,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2017 Kia Optima,Hybrid Base,Fair Price,"$16,299 ","54,605","Granbury, TX",Snow White Pearl,Beige,0 reported accidents,Clean,39 cty / 46 hwy,Automatic,Hybrid,Fully Loaded,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2018 Cadillac ATS,Sedan 2.0T RWD,Fair Price,"$22,490 ","18,389","Plano, TX",Satin Steel Metallic,Light Platinum With Jet Black Accents,0 reported accidents,Clean,22 cty / 31 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2011 Ford Fusion,SEL FWD,Fair Price,"$9,000 ","81,621","Grapevine, TX",Red Candy Metallic Tinted,Camel,0 reported accidents,Clean,23 cty / 33 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2017 Honda Accord,EX Sedan CVT,Fair Price,"$18,619 ","28,278","Irving, TX",Modern Steel Metallic,Gray,1 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2018 Chevrolet Malibu,LT with 1LT,Fair Price,"$16,347 ","31,029","Richardson, TX",Silver Ice Metallic,Jet Black,1 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Well Equipped,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2012 Volvo S60,T5 FWD,NA,"$10,988 ","96,436","Oklahoma City, OK",White,Black,0 reported accidents,Clean,20 cty / 30 hwy,Automatic,Gas,Standard,2.5L Inline-5 Gas Turbocharged,FWD,Personal or Rental Use
2016 Hyundai Elantra,SE Sedan Automatic,High Price,"$8,989 ","108,727","Fort Worth, TX",Phantom Black,Gray,1 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Minimal Options,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2017 Nissan Maxima,3.5 SL,Fair Price,"$20,780 ","60,815","Fort Worth, TX",Super Black,Charcoal,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Fleet or Mixed Use
2016 Chrysler 300,Anniversary Edition RWD,Fair Price,"$18,998 ","48,827","Fort Worth, TX",Maximum Steel Metallic Clearcoat,Linen/Black,0 reported accidents,Clean,19 cty / 31 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,RWD,Personal or Rental Use
2019 Nissan Maxima,SV 3.5L,High Price,"$23,900 ","33,359","Hurst, TX",Gun Metallic,Charcoal,0 reported accidents,Clean,20 cty / 30 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2017 Ford Taurus,SEL FWD,High Price,"$19,590 ","26,241","Oklahoma City, OK",Ingot Silver Metallic,Beige,0 reported accidents,Clean,18 cty / 27 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2017 Audi A4,ultra Premium FWD Automatic,Fair Price,"$21,490 ","39,932","Plano, TX",Ibis White,Atlas Beige/Black,0 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 BMW 3 Series,330i Sedan RWD,Fair Price,"$25,997 ","17,665","Dallas, TX",Black Sapphire Metallic,Oyster,0 reported accidents,Clean,23 cty / 34 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2017 Nissan Maxima,3.5 SV (alt),Fair Price,"$18,500 ","64,790","Burleson, TX",Coulis Red,Charcoal,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2017 Honda Accord,Sport Special Edition Sedan CVT,Fair Price,"$21,476 ","9,485","Frisco, TX",Lunar Silver Metallic,Black,0 reported accidents,Clean,26 cty / 34 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2017 Mazda Mazda3,Touring 4-Door Automatic,Fair Price,"$16,910 ","23,604","Denton, TX",Sonic Silver Metallic,Black,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Fully Loaded,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2018 Hyundai Sonata,Sport 2.4L,Fair Price,"$21,475 ","13,702","Wichita, KS",Symphony Silver,Black,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2013 Lexus GS,GS 350 RWD,Fair Price,"$20,675 ","89,500","Keller, TX",Riviera Red,Unknown,0 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,RWD,Personal or Rental Use
2015 Hyundai Sonata,Limited 2.4L,Fair Price,"$15,998 ","67,378","Wichita, KS",Symphony Silver,Gray,0 reported accidents,Clean,24 cty / 35 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2017 Lincoln MKZ,Premiere FWD,Fair Price,"$22,107 ","20,268","Plano, TX",Black Velvet,Cappuccino,0 reported accidents,Clean,21 cty / 31 hwy,Automatic,Gas,NA,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Toyota Corolla,LE CVT,Fair Price,"$12,874 ","70,151","Richardson, TX",Black Sand Pearl,Steel Gray,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Nissan Altima,SR FWD,Fair Price,"$18,699 ","36,416","Rockwall, TX",Gun Metallic,Charcoal Sport,0 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Cadillac XTS,Luxury FWD,High Price,"$27,332 ","28,525","Dallas, TX",Radiant Silver Metallic,Jet Black,0 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,FWD,Personal or Rental Use
2010 Toyota Prius,Four,Great Price,"$8,987 ","102,246","Dallas, TX",Super White,Unknown,0 reported accidents,Clean,51 cty / 48 hwy,Automatic,Hybrid,Standard,1.8L Inline-4 Hybrid,FWD,Personal or Rental Use
2018 Honda Accord,Touring 1.5T CVT,High Price,"$26,418 ","18,118","Dallas, TX",Kona Coffee Metallic,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 INFINITI Q50,3.0t Signature Edition RWD,Fair Price,"$23,477 ","43,983","Frisco, TX",Majestic White,Stone,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Well Equipped,3.0L V-6 Gas Turbocharged,RWD,Personal or Rental Use
